order_id,customer_id,order_date,order_status,payment_method,shipping_type,discount,shipping_cost,order_value
ORD0132420,CUST026525,2025-11-23,Cancelled,UPI,Express,257.25,127.3,1445.05
ORD0132421,CUST026525,2025-11-25,Delivered,Net Banking,Standard,928.96,0.0,2836.04
ORD0132422,CUST026526,2024-07-05,Delivered,Wallet,Express,30.38,94.21,343.83
ORD0132423,CUST026526,2024-09-02,Delivered,Wallet,Standard,42.37,54.15,611.78
ORD0132424,CUST026526,2025-02-02,Returned,Debit Card,Same Day,3977.91,0.0,30332.09
ORD0132425,CUST026526,2025-09-22,Delivered,UPI,Express,0.0,125.49,325.49
ORD0132426,CUST026527,2024-01-27,Delivered,Credit Card,Express,131.62,113.07,721.45
ORD0132427,CUST026527,2024-09-30,Delivered,Debit Card,Standard,39.72,50.62,225.9
ORD0132428,CUST026527,2025-03-28,Delivered,UPI,Express,300.2,129.16,1488.96
ORD0132429,CUST026527,2025-08-12,Delivered,Debit Card,Standard,34.94,34.75,274.81
ORD0132430,CUST026527,2025-12-19,Delivered,Credit Card,Standard,1199.78,0.0,8490.22
ORD0132431,CUST026528,2025-08-10,Delivered,COD,Same Day,1281.24,0.0,3738.76
ORD0132432,CUST026528,2025-10-10,Delivered,Debit Card,Standard,1069.07,53.06,3123.99
ORD0132433,CUST026528,2025-10-28,Delivered,COD,Standard,183.44,57.97,1029.53
ORD0132434,CUST026528,2025-12-31,Pending,UPI,Express,1786.36,121.04,8369.68
ORD0132435,CUST026529,2025-07-02,Delivered,UPI,Standard,447.79,0.0,1512.21
ORD0132436,CUST026529,2025-08-20,Delivered,Credit Card,Express,2328.92,0.0,11016.08
ORD0132437,CUST026529,2025-08-29,Delivered,UPI,Standard,2711.26,35.73,18434.47
ORD0132438,CUST026529,2025-11-17,Delivered,Debit Card,Standard,481.35,40.46,1079.11
ORD0132439,CUST026529,2025-12-25,Delivered,Wallet,Standard,1166.39,0.0,5403.61
ORD0132440,CUST026530,2024-07-17,Returned,Debit Card,Express,6841.33,0.0,39218.67
ORD0132441,CUST026530,2024-11-29,Cancelled,Debit Card,Express,1006.98,0.0,5318.02
ORD0132442,CUST026530,2025-01-19,Delivered,UPI,Standard,22.92,13.78,140.86
ORD0132443,CUST026530,2025-03-01,Delivered,UPI,Standard,285.51,0.0,2944.49
ORD0132444,CUST026530,2025-04-14,Delivered,UPI,Standard,129.78,48.0,1378.22
ORD0132445,CUST026530,2025-06-07,Delivered,EMI,Standard,145.52,50.37,874.85
ORD0132446,CUST026530,2025-09-17,Delivered,Credit Card,Express,2734.48,122.32,13567.84
ORD0132447,CUST026530,2025-11-07,Delivered,Debit Card,Express,2027.69,0.0,10937.31
ORD0132448,CUST026530,2025-11-27,Delivered,Credit Card,Standard,211.31,44.26,1557.95
ORD0132449,CUST026530,2025-12-09,Delivered,Debit Card,Same Day,656.72,0.0,3338.28
ORD0132450,CUST026531,2025-09-30,Delivered,UPI,Express,1204.05,0.0,5755.95
ORD0132451,CUST026531,2025-10-16,Delivered,Wallet,Standard,1679.62,29.53,3009.91
ORD0132452,CUST026531,2025-10-25,Cancelled,Credit Card,Standard,3266.69,0.0,9178.31
ORD0132453,CUST026531,2025-10-25,Delivered,Net Banking,Standard,3030.54,0.0,11149.46
ORD0132454,CUST026531,2025-11-03,Cancelled,Credit Card,Express,1820.07,97.27,8292.2
ORD0132455,CUST026531,2025-11-26,Delivered,UPI,Express,30.84,106.5,280.66
ORD0132456,CUST026531,2025-11-27,Delivered,Net Banking,Express,2634.9,0.0,12105.1
ORD0132457,CUST026532,2024-06-13,Delivered,Debit Card,Express,502.39,0.0,7397.61
ORD0132458,CUST026532,2024-10-24,Delivered,Wallet,Standard,1370.64,0.0,11309.36
ORD0132459,CUST026532,2024-11-27,Delivered,UPI,Standard,14.17,29.57,120.4
ORD0132460,CUST026532,2025-01-05,Delivered,Wallet,Standard,723.29,57.34,4754.05
ORD0132461,CUST026532,2025-01-14,Delivered,UPI,Express,2287.2,0.0,13432.8
ORD0132462,CUST026532,2025-02-02,Delivered,COD,Express,123.5,120.54,622.04
ORD0132463,CUST026532,2025-03-05,Delivered,Credit Card,Express,736.09,128.96,3877.87
ORD0132464,CUST026532,2025-03-29,Delivered,Wallet,Standard,5062.94,0.0,24247.06
ORD0132465,CUST026532,2025-07-13,Delivered,Credit Card,Standard,2473.14,52.6,15089.46
ORD0132466,CUST026532,2025-08-08,Delivered,Wallet,Express,673.38,111.61,2728.23
ORD0132467,CUST026532,2025-08-10,Delivered,Debit Card,Standard,8375.77,0.0,50429.23
ORD0132468,CUST026532,2025-09-05,Delivered,UPI,Same Day,239.65,188.9,1239.25
ORD0132469,CUST026532,2025-09-23,Delivered,UPI,Express,15306.17,0.0,122173.83
ORD0132470,CUST026532,2025-10-06,Delivered,UPI,Standard,238.02,0.0,1951.98
ORD0132471,CUST026532,2025-11-24,Delivered,UPI,Express,3412.06,103.68,12756.62
ORD0132472,CUST026533,2024-09-16,Delivered,EMI,Standard,176.05,42.73,1581.68
ORD0132473,CUST026533,2025-04-24,Delivered,Credit Card,Express,540.51,109.31,1273.8
ORD0132474,CUST026534,2024-09-13,Delivered,Debit Card,Standard,1090.32,38.13,6692.81
ORD0132475,CUST026534,2024-09-20,Delivered,EMI,Standard,3186.46,47.35,25370.89
ORD0132476,CUST026534,2024-10-02,Delivered,Credit Card,Express,6518.5,0.0,22896.5
ORD0132477,CUST026534,2024-10-07,Delivered,Credit Card,Standard,911.63,0.0,5398.37
ORD0132478,CUST026534,2024-10-10,Delivered,EMI,Standard,744.33,33.5,2554.17
ORD0132479,CUST026534,2024-10-17,Delivered,COD,Standard,2308.3,0.0,9956.7
ORD0132480,CUST026534,2024-11-01,Returned,UPI,Express,4402.37,116.92,19504.55
ORD0132481,CUST026534,2024-11-08,Delivered,Credit Card,Standard,2166.91,0.0,11653.09
ORD0132482,CUST026534,2024-11-23,Delivered,Wallet,Standard,721.69,0.0,2978.31
ORD0132483,CUST026534,2025-01-09,Delivered,UPI,Same Day,1715.33,0.0,7659.67
ORD0132484,CUST026534,2025-01-18,Delivered,COD,Standard,164.94,51.7,866.76
ORD0132485,CUST026534,2025-03-15,Delivered,COD,Standard,544.89,0.0,4315.11
ORD0132486,CUST026534,2025-03-22,Returned,UPI,Express,872.87,0.0,5157.13
ORD0132487,CUST026534,2025-03-25,Delivered,UPI,Same Day,599.57,182.25,3352.68
ORD0132488,CUST026534,2025-04-27,Cancelled,COD,Express,986.13,0.0,6913.87
ORD0132489,CUST026534,2025-05-19,Delivered,UPI,Express,1645.43,109.58,9914.15
ORD0132490,CUST026534,2025-05-22,Delivered,COD,Standard,48.66,52.81,1099.15
ORD0132491,CUST026534,2025-06-25,Delivered,Debit Card,Standard,637.3,0.0,8522.7
ORD0132492,CUST026534,2025-07-05,Delivered,Debit Card,Express,4641.39,110.57,48709.18
ORD0132493,CUST026534,2025-07-22,Delivered,Net Banking,Express,211.47,111.48,760.01
ORD0132494,CUST026534,2025-09-29,Delivered,UPI,Standard,2395.74,0.0,26179.26
ORD0132495,CUST026534,2025-10-10,Delivered,UPI,Express,62.01,110.05,838.04
ORD0132496,CUST026534,2025-10-28,Delivered,UPI,Express,2170.49,0.0,4139.51
ORD0132497,CUST026534,2025-10-29,Cancelled,Debit Card,Standard,2449.96,46.29,10691.33
ORD0132498,CUST026534,2025-12-17,Cancelled,Net Banking,Express,71.62,99.64,1473.02
ORD0132499,CUST026535,2025-10-06,Delivered,Wallet,Standard,184.46,54.14,419.68
ORD0132500,CUST026535,2025-10-30,Delivered,Wallet,Standard,11.05,52.27,121.22
ORD0132501,CUST026536,2024-12-02,Delivered,EMI,Standard,1126.93,0.0,5078.07
ORD0132502,CUST026536,2025-07-11,Delivered,Credit Card,Standard,317.19,46.03,1658.84
ORD0132503,CUST026536,2025-07-30,Cancelled,UPI,Standard,285.25,0.0,2154.75
ORD0132504,CUST026537,2025-11-03,Delivered,Debit Card,Standard,528.2,0.0,2016.8
ORD0132505,CUST026537,2025-11-18,Delivered,UPI,Express,93.95,121.83,392.88
ORD0132506,CUST026537,2025-11-22,Delivered,UPI,Standard,684.52,0.0,1605.48
ORD0132507,CUST026540,2024-01-14,Returned,Debit Card,Standard,1917.47,43.38,32015.91
ORD0132508,CUST026540,2024-02-03,Delivered,UPI,Standard,1870.96,0.0,23164.04
ORD0132509,CUST026540,2024-02-07,Delivered,UPI,Standard,1880.58,0.0,30014.42
ORD0132510,CUST026540,2024-02-09,Delivered,Wallet,Express,6514.18,0.0,65640.82
ORD0132511,CUST026540,2024-02-14,Returned,Wallet,Standard,2324.81,0.0,18885.19
ORD0132512,CUST026540,2024-02-18,Delivered,UPI,Standard,19.61,34.05,184.44
ORD0132513,CUST026540,2024-02-26,Delivered,Wallet,Standard,1241.28,0.0,8453.72
ORD0132514,CUST026540,2024-03-02,Delivered,Wallet,Standard,2503.87,69.71,20090.84
ORD0132515,CUST026540,2024-03-03,Delivered,Net Banking,Express,1244.0,0.0,9711.0
ORD0132516,CUST026540,2024-04-25,Delivered,Wallet,Same Day,1839.46,0.0,16380.54
ORD0132517,CUST026540,2024-05-01,Delivered,UPI,Standard,284.07,34.08,3415.01
ORD0132518,CUST026540,2024-06-17,Delivered,Credit Card,Standard,2046.99,45.14,15898.15
ORD0132519,CUST026540,2024-06-21,Delivered,UPI,Standard,1290.44,0.0,6969.56
ORD0132520,CUST026540,2024-09-16,Delivered,Credit Card,Standard,305.12,43.37,2473.25
ORD0132521,CUST026540,2024-10-03,Delivered,COD,Express,749.72,0.0,4770.28
ORD0132522,CUST026540,2024-10-29,Delivered,UPI,Express,1671.84,0.0,6988.16
ORD0132523,CUST026540,2024-11-09,Returned,COD,Standard,2212.65,45.07,15417.42
ORD0132524,CUST026540,2024-11-18,Delivered,Net Banking,Standard,11773.56,36.23,57127.67
ORD0132525,CUST026540,2024-11-20,Delivered,Wallet,Express,9712.93,117.37,53674.44
ORD0132526,CUST026540,2024-11-28,Delivered,EMI,Express,4605.58,111.59,24771.01
ORD0132527,CUST026540,2024-12-03,Returned,UPI,Express,677.02,0.0,6192.98
ORD0132528,CUST026540,2025-02-01,Delivered,EMI,Express,705.54,0.0,4744.46
ORD0132529,CUST026540,2025-02-04,Delivered,Debit Card,Express,6163.71,122.65,39673.94
ORD0132530,CUST026540,2025-02-24,Cancelled,Credit Card,Same Day,3164.73,179.88,42445.15
ORD0132531,CUST026540,2025-02-27,Delivered,Net Banking,Standard,626.66,34.81,3563.15
ORD0132532,CUST026540,2025-03-26,Delivered,Credit Card,Standard,1846.54,0.0,31913.46
ORD0132533,CUST026540,2025-03-31,Delivered,Net Banking,Express,2631.05,0.0,21003.95
ORD0132534,CUST026540,2025-04-05,Delivered,UPI,Standard,1141.39,0.0,10293.61
ORD0132535,CUST026540,2025-05-28,Delivered,UPI,Standard,620.15,0.0,15024.85
ORD0132536,CUST026540,2025-06-21,Delivered,Debit Card,Express,1514.68,0.0,10450.32
ORD0132537,CUST026540,2025-07-04,Returned,Net Banking,Standard,171.84,42.12,1020.28
ORD0132538,CUST026540,2025-07-11,Delivered,Credit Card,Standard,1655.61,0.0,10349.39
ORD0132539,CUST026540,2025-08-15,Cancelled,Credit Card,Standard,4501.02,0.0,33343.98
ORD0132540,CUST026540,2025-08-20,Delivered,UPI,Express,2074.15,0.0,14870.85
ORD0132541,CUST026540,2025-09-07,Delivered,Net Banking,Standard,78.76,32.83,794.07
ORD0132542,CUST026540,2025-09-23,Delivered,UPI,Standard,774.92,0.0,11860.08
ORD0132543,CUST026540,2025-09-25,Cancelled,COD,Standard,390.01,0.0,4449.99
ORD0132544,CUST026540,2025-09-29,Delivered,Wallet,Express,1332.08,96.17,10074.09
ORD0132545,CUST026540,2025-10-01,Delivered,UPI,Express,15300.5,0.0,225649.5
ORD0132546,CUST026540,2025-10-03,Delivered,Debit Card,Express,579.4,0.0,4470.6
ORD0132547,CUST026540,2025-10-08,Delivered,Debit Card,Standard,101.43,38.7,467.27
ORD0132548,CUST026540,2025-10-29,Cancelled,COD,Standard,65.33,58.0,592.67
ORD0132549,CUST026540,2025-11-03,Delivered,Debit Card,Standard,640.15,60.84,3470.69
ORD0132550,CUST026540,2025-11-08,Delivered,Wallet,Standard,192.15,58.92,981.77
ORD0132551,CUST026540,2025-11-27,Delivered,UPI,Standard,21462.05,38.12,108591.07
ORD0132552,CUST026540,2025-12-08,Delivered,UPI,Standard,2913.19,58.53,23980.34
ORD0132553,CUST026541,2025-09-08,Returned,Debit Card,Standard,365.34,0.0,2274.66
ORD0132554,CUST026541,2025-10-15,Delivered,UPI,Standard,3577.01,0.0,15077.99
ORD0132555,CUST026541,2025-10-30,Delivered,UPI,Standard,1238.02,41.86,4963.84
ORD0132556,CUST026541,2025-11-26,Returned,COD,Express,4478.1,0.0,38736.9
ORD0132557,CUST026541,2025-11-28,Delivered,COD,Standard,167.71,39.22,656.51
ORD0132558,CUST026542,2025-11-10,Delivered,Credit Card,Standard,48.04,53.42,215.38
ORD0132559,CUST026542,2025-11-24,Returned,Debit Card,Standard,2118.47,20.16,8491.69
ORD0132560,CUST026543,2025-01-17,Cancelled,Net Banking,Standard,2029.09,0.0,11320.91
ORD0132561,CUST026543,2025-09-10,Delivered,UPI,Express,54.61,104.94,710.33
ORD0132562,CUST026544,2024-04-20,Delivered,Wallet,Standard,877.99,0.0,4122.01
ORD0132563,CUST026544,2025-05-11,Returned,COD,Standard,161.62,41.64,630.02
ORD0132564,CUST026544,2025-06-09,Delivered,Wallet,Express,294.9,103.16,1328.26
ORD0132565,CUST026544,2025-09-07,Returned,COD,Standard,1115.04,0.0,5434.96
ORD0132566,CUST026544,2025-09-24,Delivered,UPI,Standard,0.61,66.92,266.31
ORD0132567,CUST026545,2024-10-24,Returned,Wallet,Standard,346.42,45.68,1179.26
ORD0132568,CUST026545,2025-08-02,Delivered,UPI,Standard,166.75,44.71,812.96
ORD0132569,CUST026545,2025-08-26,Cancelled,UPI,Standard,10.87,45.19,124.32
ORD0132570,CUST026546,2025-02-17,Returned,UPI,Standard,738.65,35.63,4321.98
ORD0132571,CUST026546,2025-05-03,Delivered,UPI,Standard,194.04,29.5,785.46
ORD0132572,CUST026546,2025-11-10,Delivered,UPI,Standard,245.02,54.84,889.82
ORD0132573,CUST026547,2024-05-16,Returned,UPI,Standard,1984.79,55.59,9790.8
ORD0132574,CUST026547,2024-05-20,Delivered,Net Banking,Express,3650.21,144.75,28549.54
ORD0132575,CUST026547,2024-05-25,Delivered,UPI,Express,373.13,81.97,3098.84
ORD0132576,CUST026547,2024-07-30,Delivered,COD,Express,51.07,114.52,563.45
ORD0132577,CUST026547,2024-10-07,Delivered,Credit Card,Standard,874.85,0.0,3540.15
ORD0132578,CUST026547,2024-10-19,Delivered,COD,Express,606.79,0.0,1763.21
ORD0132579,CUST026547,2024-11-01,Delivered,UPI,Standard,506.17,31.02,1844.85
ORD0132580,CUST026547,2024-11-04,Delivered,UPI,Standard,3955.53,0.0,18944.47
ORD0132581,CUST026547,2024-11-12,Delivered,Debit Card,Standard,3633.77,39.58,23035.81
ORD0132582,CUST026547,2024-12-04,Cancelled,UPI,Express,7220.86,103.32,41382.46
ORD0132583,CUST026547,2025-01-05,Delivered,Debit Card,Standard,3656.4,0.0,12613.6
ORD0132584,CUST026547,2025-01-22,Delivered,COD,Express,1863.86,0.0,7126.14
ORD0132585,CUST026547,2025-03-09,Delivered,UPI,Standard,4315.21,0.0,31939.79
ORD0132586,CUST026547,2025-07-06,Delivered,Credit Card,Standard,132.99,38.62,1265.63
ORD0132587,CUST026547,2025-08-01,Delivered,Net Banking,Standard,1598.49,0.0,8056.51
ORD0132588,CUST026547,2025-09-02,Delivered,COD,Standard,1009.7,0.0,7005.3
ORD0132589,CUST026547,2025-09-07,Returned,UPI,Standard,10094.64,39.59,29249.95
ORD0132590,CUST026547,2025-09-18,Delivered,Debit Card,Standard,1166.29,54.41,6898.12
ORD0132591,CUST026547,2025-10-06,Delivered,EMI,Express,3624.93,119.1,19639.17
ORD0132592,CUST026547,2025-11-19,Delivered,Credit Card,Express,159.14,105.62,1216.48
ORD0132593,CUST026547,2025-11-23,Delivered,Net Banking,Express,2055.47,127.62,6852.15
ORD0132594,CUST026547,2025-12-18,Delivered,UPI,Standard,1972.04,35.9,7798.86
ORD0132595,CUST026548,2025-06-18,Delivered,Debit Card,Express,3877.64,0.0,15462.36
ORD0132596,CUST026548,2025-08-05,Delivered,COD,Standard,215.64,31.77,901.13
ORD0132597,CUST026548,2025-11-12,Cancelled,Debit Card,Standard,1530.33,0.0,4369.67
ORD0132598,CUST026548,2025-12-04,Delivered,Debit Card,Same Day,2480.9,0.0,17539.1
ORD0132599,CUST026549,2024-08-23,Delivered,Wallet,Standard,392.18,0.0,1707.82
ORD0132600,CUST026551,2024-12-05,Delivered,UPI,Express,57.68,111.51,393.83
ORD0132601,CUST026551,2025-05-17,Delivered,Credit Card,Standard,30.71,64.83,214.12
ORD0132602,CUST026552,2025-04-21,Returned,Debit Card,Standard,422.99,43.85,1100.86
ORD0132603,CUST026552,2025-10-03,Delivered,Wallet,Express,1134.66,0.0,4705.34
ORD0132604,CUST026552,2025-11-25,Returned,COD,Standard,2169.51,51.43,7866.92
ORD0132605,CUST026552,2025-12-22,Delivered,Credit Card,Standard,130.68,52.51,956.83
ORD0132606,CUST026554,2025-05-18,Cancelled,COD,Standard,1469.73,0.0,11760.27
ORD0132607,CUST026555,2024-03-28,Delivered,UPI,Standard,3924.52,33.18,20603.66
ORD0132608,CUST026555,2024-07-09,Delivered,COD,Express,8584.49,0.0,118845.51
ORD0132609,CUST026555,2024-08-23,Cancelled,Credit Card,Express,2571.36,0.0,15098.64
ORD0132610,CUST026557,2024-11-26,Delivered,Wallet,Express,1390.92,0.0,4824.08
ORD0132611,CUST026557,2024-11-27,Delivered,UPI,Express,1239.95,95.73,3600.78
ORD0132612,CUST026557,2024-12-16,Delivered,Debit Card,Standard,1001.26,0.0,13688.74
ORD0132613,CUST026557,2025-01-02,Delivered,Wallet,Standard,1178.64,0.0,6581.36
ORD0132614,CUST026557,2025-01-14,Delivered,EMI,Express,472.87,0.0,4932.13
ORD0132615,CUST026557,2025-01-29,Delivered,Debit Card,Standard,4030.28,40.07,42344.79
ORD0132616,CUST026557,2025-02-13,Delivered,Credit Card,Standard,942.81,0.0,6797.19
ORD0132617,CUST026557,2025-04-10,Delivered,Credit Card,Standard,294.51,21.15,1736.64
ORD0132618,CUST026557,2025-05-11,Delivered,Credit Card,Standard,535.79,48.58,3412.79
ORD0132619,CUST026557,2025-06-10,Returned,Net Banking,Standard,66.08,45.06,418.98
ORD0132620,CUST026557,2025-07-15,Delivered,UPI,Standard,2212.02,42.6,7735.58
ORD0132621,CUST026557,2025-08-19,Cancelled,COD,Express,256.29,0.0,1958.71
ORD0132622,CUST026557,2025-09-08,Delivered,Net Banking,Standard,1162.47,32.18,6699.71
ORD0132623,CUST026557,2025-11-16,Delivered,Wallet,Standard,2560.35,43.05,14207.7
ORD0132624,CUST026557,2025-12-21,Delivered,EMI,Standard,1920.63,0.0,12969.37
ORD0132625,CUST026557,2025-12-27,Cancelled,Wallet,Express,1637.61,131.76,8624.15
ORD0132626,CUST026557,2025-12-31,Pending,Wallet,Express,120.79,99.7,1013.91
ORD0132627,CUST026558,2025-10-29,Delivered,COD,Same Day,729.88,0.0,2400.12
ORD0132628,CUST026559,2025-11-06,Delivered,Net Banking,Express,64.6,116.76,447.16
ORD0132629,CUST026559,2025-11-07,Cancelled,UPI,Express,4616.28,0.0,16448.72
ORD0132630,CUST026559,2025-11-22,Delivered,UPI,Express,763.6,119.74,2246.14
ORD0132631,CUST026559,2025-12-30,Pending,Wallet,Standard,814.67,0.0,2625.33
ORD0132632,CUST026560,2025-06-04,Delivered,UPI,Express,801.74,117.26,3080.52
ORD0132633,CUST026560,2025-08-18,Delivered,Debit Card,Express,1634.93,0.0,7735.07
ORD0132634,CUST026560,2025-09-26,Delivered,Debit Card,Standard,1166.58,35.41,9078.83
ORD0132635,CUST026560,2025-10-29,Delivered,UPI,Express,8671.51,0.0,31683.49
ORD0132636,CUST026560,2025-11-01,Delivered,UPI,Same Day,1595.39,203.3,7992.91
ORD0132637,CUST026560,2025-11-06,Delivered,UPI,Express,192.47,100.48,623.01
ORD0132638,CUST026562,2024-05-22,Delivered,COD,Standard,625.93,31.12,4825.19
ORD0132639,CUST026562,2024-11-05,Delivered,COD,Standard,818.75,0.0,5186.25
ORD0132640,CUST026562,2025-04-23,Delivered,Debit Card,Standard,370.14,0.0,2014.86
ORD0132641,CUST026562,2025-08-06,Delivered,Debit Card,Standard,303.29,40.83,2027.54
ORD0132642,CUST026563,2024-04-26,Delivered,Credit Card,Standard,1508.59,0.0,8386.41
ORD0132643,CUST026563,2024-08-10,Returned,Debit Card,Express,72.17,94.49,462.32
ORD0132644,CUST026563,2025-05-19,Delivered,Net Banking,Standard,1555.36,0.0,5474.64
ORD0132645,CUST026563,2025-11-05,Delivered,Debit Card,Standard,594.48,0.0,2200.52
ORD0132646,CUST026564,2025-01-01,Delivered,UPI,Express,2000.4,0.0,9404.6
ORD0132647,CUST026564,2025-02-14,Delivered,UPI,Standard,566.76,45.1,1318.34
ORD0132648,CUST026565,2025-04-25,Delivered,UPI,Express,23.49,122.73,289.24
ORD0132649,CUST026565,2025-05-04,Returned,Wallet,Standard,186.63,0.0,1623.37
ORD0132650,CUST026565,2025-06-15,Cancelled,UPI,Standard,136.45,59.23,917.78
ORD0132651,CUST026565,2025-07-03,Delivered,Net Banking,Standard,1517.26,0.0,7222.74
ORD0132652,CUST026565,2025-08-01,Delivered,UPI,Express,443.63,107.18,1698.55
ORD0132653,CUST026566,2024-01-20,Returned,Credit Card,Standard,90.38,0.0,1714.62
ORD0132654,CUST026566,2024-04-03,Delivered,UPI,Standard,2677.78,0.0,17147.22
ORD0132655,CUST026566,2024-06-13,Delivered,Debit Card,Express,1600.42,104.64,19119.22
ORD0132656,CUST026566,2024-07-10,Cancelled,UPI,Express,794.07,0.0,3280.93
ORD0132657,CUST026566,2024-08-13,Delivered,Credit Card,Express,2300.88,0.0,10219.12
ORD0132658,CUST026566,2025-03-30,Delivered,Credit Card,Standard,1074.45,14.13,6109.68
ORD0132659,CUST026566,2025-12-08,Delivered,Credit Card,Standard,569.63,0.0,2920.37
ORD0132660,CUST026566,2025-12-10,Returned,UPI,Standard,707.44,0.0,3987.56
ORD0132661,CUST026566,2025-12-29,Pending,COD,Standard,671.17,51.3,5890.13
ORD0132662,CUST026569,2024-12-23,Returned,EMI,Standard,258.75,45.41,616.66
ORD0132663,CUST026569,2025-09-09,Delivered,Wallet,Standard,30.36,55.39,285.03
ORD0132664,CUST026569,2025-10-27,Delivered,COD,Same Day,687.7,182.15,2314.45
ORD0132665,CUST026569,2025-11-30,Cancelled,UPI,Standard,1230.59,0.0,1634.41
ORD0132666,CUST026570,2024-06-08,Delivered,Credit Card,Standard,350.46,0.0,2494.54
ORD0132667,CUST026570,2024-06-09,Delivered,Debit Card,Standard,13238.95,0.0,64766.05
ORD0132668,CUST026570,2024-07-01,Returned,UPI,Express,177.04,99.4,757.36
ORD0132669,CUST026570,2024-11-24,Delivered,Wallet,Express,573.27,108.97,1600.7
ORD0132670,CUST026570,2025-01-11,Delivered,UPI,Standard,4501.44,0.0,22148.56
ORD0132671,CUST026570,2025-02-26,Returned,Credit Card,Express,342.8,0.0,2212.2
ORD0132672,CUST026570,2025-03-14,Delivered,Net Banking,Standard,189.63,29.97,795.34
ORD0132673,CUST026570,2025-10-07,Returned,UPI,Express,9735.28,0.0,89624.72
ORD0132674,CUST026571,2024-10-14,Delivered,UPI,Standard,1055.17,37.78,3372.61
ORD0132675,CUST026571,2025-04-24,Delivered,COD,Express,99.09,107.47,998.38
ORD0132676,CUST026571,2025-05-22,Delivered,UPI,Standard,1770.25,0.0,11909.75
ORD0132677,CUST026572,2023-11-03,Delivered,UPI,Express,3892.75,114.66,11991.91
ORD0132678,CUST026572,2023-11-28,Delivered,COD,Express,4529.42,0.0,12500.58
ORD0132679,CUST026572,2023-11-28,Delivered,UPI,Express,1521.29,0.0,4893.71
ORD0132680,CUST026572,2023-12-31,Delivered,UPI,Standard,9216.05,0.0,33673.95
ORD0132681,CUST026572,2024-02-10,Delivered,Debit Card,Express,1581.38,107.25,11720.87
ORD0132682,CUST026572,2024-02-23,Delivered,Wallet,Standard,1714.75,0.0,16070.25
ORD0132683,CUST026572,2024-03-05,Delivered,Debit Card,Express,434.31,112.96,5028.65
ORD0132684,CUST026572,2024-04-29,Delivered,Wallet,Standard,662.95,38.45,2450.5
ORD0132685,CUST026572,2024-08-31,Delivered,COD,Express,4651.2,0.0,18233.8
ORD0132686,CUST026572,2024-09-04,Delivered,UPI,Standard,2644.59,0.0,15385.41
ORD0132687,CUST026572,2024-09-27,Delivered,UPI,Standard,1467.43,38.35,10420.92
ORD0132688,CUST026572,2024-10-21,Delivered,Credit Card,Express,956.47,0.0,5083.53
ORD0132689,CUST026572,2024-12-17,Cancelled,Net Banking,Express,91.96,117.63,700.67
